ID,External ID,Db Created Time,Created From,City Code,Facility ID,Category,Skill,Livo Unit,Professional Field,Status,Livo Review Status,Perks,Current Pending Claim,Current Accepted Claim,Details,Job Description,Meta Description,Salary Min,Salary Max,Salary Period,Payment Note,Contract Type,Start Date Type,Start Date,Contract Duration Type,End Date,Schedule Types,Schedule Details,Other Requirements,Is Internal,Publication Time,Cancellation Reason,Closed Reason,Closed By,Closed At,Display Prioritised,Agent Description
140,CCU250561NUR,2025-04-25T11:52:23.667171,,BCN,46,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,DRAFT,PENDING,"UNIFORM, PARKING, LOCKER, MEAL",0,0,,"En el Casal de Curació, un centro médico de referencia en Barcelona, buscamos incorporar un/a nuevo/a profesional en el área de enfermería. Si eres una persona comprometida y apasionada por tu trabajo, esta es tu oportunidad.

¿Qué buscamos?

Precisamos un/a enfermero/a con experiencia en el área de hospitalización. Es imprescindible tener la titulación de Grado en Enfermería y estar colegiado/a. Valoraremos positivamente la acreditación de formación continuada y el dominio de idiomas.

¿Qué ofrecemos?

- Contrato de cobertura de baja.
- Salario entre 37.046 € y al año.
- Uniforme, parking, taquilla y comida subvencionada.
- Incorporación a un equipo humano y profesional de primera línea.
- Formación continuada y posibilidades de desarrollo profesional.

Aplica en Livo y forma parte de nuestro proyecto sanitario de excelencia.","Únete como enfermero/a al Casal de Curació Barcelona. Ofrecemos contrato, salario 37.046€, formación y desarrollo profesional. ¡Aplica ya!",37046.0,,YEAR,"Variable según plus, nocturnidad, fin de semana y festivo",LEAVE,SPECIFIC_DATE,2025-05-27,LESS_THAN_SIX_MONTH,,"MORNING,EVENING",,,False,,,,,,False,
141,CMT250469PIY,2025-04-25T12:58:16.438094,,BCN,13,ENF,MATERNITY,MEDICAL_HOSPITALIZATION,OBSTETRICS_AND_GYNECOLOGY,PUBLISHED,VERIFIED,"UNIFORM, LOCKER, PLA-DE-FORMACI-INTERN, BECA-PER-FORMACI-REGLADA",10,0,"Hospitalització obstetrícia i ginecologia.
Horari: Div tarda (14:00h a 21h)  - Dissabte 12 h (08:00h a 20:00h) - Diumenge 12 h (08:00h a 20:00h) - Dilluns tarda (14:00h a 21h).
","¿Buscas una oportunidad apasionante en un entorno hospitalario de vanguardia? El Centro Médico Teknon, situado en Barcelona, está en búsqueda de una enfermera especializada en obstetricia y ginecología para su unidad de maternidad.

Qué buscamos:
Buscamos una enfermera colegiada con experiencia en el área de hospitalización obstétrica y ginecológica. La jornada laboral es a turnos, con horarios rotativos que incluyen tardes, fines de semana y festivos. Los turnos son: viernes tarde (14:00h a 21h), sábado 12 horas (08:00h a 20:00h), domingo 12 horas (08:00h a 20:00h) y lunes tarde (14:00h a 21h).

Qué ofrecemos:
Te ofrecemos un contrato indefinido y un salario anual entre 36.000 y 36.500 euros. Además, disfrutarás de beneficios como uniforme, taquilla, plan de formación interna y beca para formación reglada. Trabajarás en un entorno estimulante y en constante innovación, formando parte de un equipo multidisciplinar altamente cualificado.

Aplica en Livo si estás preparada para esta emocionante oportunidad en el Centro Médico Teknon.","Enfermera obstétrica en Centro Médico Teknon: contrato indefinido, 36.000€/año, turno rotativo. ¡Únete a nuestro equipo multidisciplinar en Barcelona!",36000.0,36500.0,YEAR,Inclou el plus de cap de setmana. Festius es cobren a part. ,PERMANENT,ASAP,,,,"MORNING,EVENING",,,False,2025-04-25T15:17:14.868958,,,,,False,
142,HUF250415YWO,2025-04-29T07:25:53.077615,,MAD,32,ENF,EMERGENCY,EMERGENCY,,CLOSED,VERIFIED,,5,0,"Se ofrece contrato indefinido a tiempo parcial(50%) jornada en el turno de noche urgencias.
Ofrecemos formación continua y desarrollo profesional.
Buen ambiente de trabajo (Humanidad, cercanía y compromiso)","En el H.U. San Francisco de Asís de Madrid, uno de los hospitales de referencia en la Comunidad de Madrid, se necesita incorporar una enfermera para el Servicio de Urgencias. La persona seleccionada se unirá a un equipo multidisciplinar de profesionales comprometidos y altamente cualificados.

¿Qué buscamos?
Buscamos una enfermera titulada con experiencia previa en urgencias. Es imprescindible tener una actitud proactiva, capacidad de trabajo en equipo y vocación de servicio. Se valorará positivamente contar con formación específica en urgencias y emergencias.

¿Qué ofrecemos?
- Contrato indefinido a tiempo parcial (50% jornada) en turno de noche en urgencias.
- Salario entre 30.500€ y 30.500€ anuales.
- Formación continua y desarrollo profesional.
- Buen ambiente laboral basado en la humanidad, cercanía y compromiso.
- Incorporación a un proyecto ilusionante en un hospital puntera.

Si crees que cumples el perfil, aplica en Livo. Estaremos encantados de contar contigo en nuestro equipo.","Enfermera para Urgencias en Hospital San Francisco de Asís Madrid. Contrato indefinido, turno noche. ¡Únete a nuestro equipo médico!",30500.0,30500.0,YEAR,,PERMANENT,ASAP,,,,NIGHT,,,False,2025-04-29T14:02:49.075053,,MANUALLY,FACILITY,2025-05-12T13:38:32.322675,False,
143,HDM250544VOE,2025-04-29T10:30:17.50729,,BCN,106,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,PUBLISHED,VERIFIED,"PARKING, LOCKER",8,0,19-21 hores de dilluns a divendres ,"¿Estás buscando una nueva oportunidad laboral en el ámbito de la enfermería? El Hospital de Mataró, ubicado en la ciudad costera de Mataró, cerca de Barcelona, tiene una gran oportunidad para ti. Esta moderna institución sanitaria necesita incorporar a un/a profesional de enfermería para su área de hospitalización.

De lunes a viernes, en turnos de 19 a 21 horas semanales, formarás parte de un equipo multidisciplinar altamente cualificado, proporcionando una atención excelente a los pacientes hospitalizados. El salario ofrecido se encuentra entre los 1.225€ y los 1.400€ mensuales.

¿Qué buscamos?
Buscamos un/a enfermero/a con experiencia demostrable en hospitalización. Es imprescindible tener la titulación de Grado en Enfermería o Diplomatura en Enfermería y estar colegiado/a. Valoraremos muy positivamente la experiencia previa en un entorno hospitalario similar, así como tus habilidades de trabajo en equipo y de comunicación efectiva con pacientes y familiares.

¿Qué ofrecemos?
Además de un salario competitivo y un contrato temporal, el Hospital de Mataró ofrece atractivos beneficios como parking gratuito y taquilla. Formarás parte de un centro puntero, con instalaciones modernas y un firme compromiso con la excelencia asistencial. Tendrás la oportunidad de desarrollarte profesionalmente en un entorno dinámico y enriquecedor.

Si estás interesado/a en esta vacante de enfermero/a de hospitalización en el Hospital de Mataró, aplica en Livo. ¡No dejes pasar esta gran oportunidad!","Oferta de enfermería en Hospital de Mataró: 19-21h semanales, 1225-1400€/mes. Contrato temporal, parking gratis. ¡Únete a nuestro equipo!",900.0,,MONTH,,TEMPORAL,SPECIFIC_DATE,2025-05-10,THREE_MONTH,,EVENING,,,False,2025-04-29T10:30:22.000826,,,,,True,
144,CSF250839IWT,2025-04-29T11:02:36.011469,,BCN,6,ENF,INTENSIVE_CARE_UNIT,INTENSIVE_CARE_UNIT,,PUBLISHED,VERIFIED,"UNIFORM, LOCKER",4,0,"DIAS 18,19,20,21,22,23,24,26,27,28 Y 29 AG
HORARIO DE 14,30 A 21,30H","¿Buscas un nuevo reto profesional en una de las clínicas más prestigiosas de Barcelona? En la Clínica Sagrada Familia necesitamos incorporar a un/a enfermero/a para nuestra unidad de cuidados intensivos.

¿Qué buscamos?
Precisamos a un/a profesional de enfermería con experiencia demostrable en unidades de cuidados intensivos. Es imprescindible tener la titulación oficial de Enfermería y estar colegiado/a. Valoraremos muy positivamente la formación específica en cuidados críticos y situaciones de emergencia.

¿Qué ofrecemos?
- Contrato temporal para cubrir los días 18, 19, 20, 21, 22, 23, 24, 26, 27, 28 y 29 de agosto.
- Jornada de 7 horas, en horario de 14:30 a 21:30 horas.
- Salario entre 33.000 y 40.000 euros brutos anuales, en función de la experiencia aportada.
- Uniforme y taquilla proporcionados por la clínica.
- Formar parte de un equipo humano excelente en un entorno laboral de calidad.

Si cuentas con la formación y experiencia requeridas, no dudes en aplicar en Livo. Estaremos encantados de recibir tu candidatura.","Oferta laboral: Enfermero/a UCI en Clínica Sagrada Familia Barcelona. Contrato agosto, 7h diarias. Salario 33-40K€. ¡Únete a nuestro equipo!",33000.0,,YEAR,,TEMPORAL,SPECIFIC_DATE,2025-08-17,SPECIFIC_DATE,2025-08-28,EVENING,,,False,2025-04-29T11:02:56.542934,,,,,True,
145,BMA250413ASO,2025-04-30T15:42:37.591843,,MAD,105,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,PUBLISHED,VERIFIED,"PARKING-GRATUITO-FINES-DE-SEMANA-FESTIVOS-Y-NOCHES, PLAN-DE-FORMACIN-ANUAL, RETRIBUCIN-FLEXIBLE-TARJETA-COBEE, DESCUENTOS-EN-SERVICIOS-DE-SALUD, ACOMPAAMIENTO-EN-PROYECTOS-DE-INVESTIGACIN",6,0," Opción de realización de turnos extras.
🏥 Nuestro hospital forma parte de una gran organización, Fundación Hospitalarias, con más de 8.000 profesionales comprometidos con la hospitalidad y la cercanía. Ahora queremos que tú también formes parte de nuestro equipo.
En Fundación Hospitalarias tenemos un firme compromiso con la Diversidad, la inclusión, la Igualdad de Trato y Oportunidades y con la lucha contra la discriminación en cualquiera de sus formas. Por lo que esta oferta está dirigida a cualquier persona que reúna los requisitos exigidos, independientemente de su condición.","¿Quieres formar parte de un gran equipo comprometido con la hospitalidad y la cercanía? En la Fundación Hospitalaria Madrid, que cuenta con más de 8.000 profesionales, tenemos una vacante para enfermera en el área de hospitalización. Nuestra organización está situada en la ciudad de Madrid y ofrece la opción de realizar turnos extras.

En Fundación Hospitalaria Madrid tenemos un firme compromiso con la diversidad, la inclusión, la igualdad de trato y oportunidades, y con la lucha contra la discriminación en cualquiera de sus formas. Por lo que esta oferta está dirigida a cualquier persona que reúna los requisitos exigidos, independientemente de su condición.

¿Qué buscamos?
Buscamos una enfermera para incorporarse a nuestro equipo de hospitalización. Se valorará positivamente la experiencia previa en el área.

¿Qué ofrecemos?
- Contrato indefinido a jornada completa.
- Salario entre 30.522€ y 33.574€ brutos anuales.
- Parking gratuito fines de semana, festivos y noches.
- Plan de formación anual.
- Retribución flexible con tarjeta Cobee.
- Descuentos en servicios de salud.
- Acompañamiento en proyectos de investigación.

Si estás interesada, aplica en Livo. ¡Te esperamos!","¿Buscas empleo como enfermera? Fundación Hospitalaria Madrid ofrece puesto indefinido en hospitalización con salario competitivo, formación y beneficios.",30522.0,,YEAR,JORNADA 100%,PERMANENT,ASAP,,,,EVENING,,,False,2025-04-30T15:42:47.4209,,,,,False,
146,HDR250541ZVF,2025-05-06T11:53:56.211746,,BCN,130,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,PENDING,"UNIFORM, PARKING, LOCKER",4,0,,"En el Hospital Duran i Reynals de Barcelona, buscamos cubrir una vacante de enfermería en el área de hospitalización. Si eres una profesional apasionada por cuidar a los pacientes ingresados, esta oportunidad es para ti.

¿Qué buscamos?

Una enfermera con formación en Enfermería y experiencia previa en planta de hospitalización. Debes ser una persona responsable, con capacidad de trabajar en equipo y habilidades de comunicación excelentes para atender de manera cercana a los pacientes y sus familiares.

¿Qué ofrecemos?

- Contrato de cobertura de baja
- Salario entre 2.645€ y 2.645€ al mes
- Uniforme, parking y taquilla proporcionados por el hospital
- Un entorno laboral estable y en continuo crecimiento
- Posibilidades de desarrollo profesional

En el Hospital Duran i Reynals valoramos el talento y la experiencia. Si crees que este puesto es para ti, aplica en Livo. ¡Queremos conocerte!","Vacante de enfermería en Hospital Duran i Reynals. Contrato por baja, 2.645€/mes, parking y desarrollo profesional. ¡Aplica ya en Livo!",2645.0,,MONTH,"12 pagas, convenio SISCAT",LEAVE,ASAP,,,,MORNING,,,False,2025-05-06T11:54:00.95909,,MANUALLY,FACILITY,2025-06-04T08:08:20.352188,False,
147,TPC250545SBJ,2025-05-07T09:34:54.658862,,BCN,181,TCAE,NURSE_CONSULTATION,OUTPATIENT_CLINICS,,CLOSED,VERIFIED,"UNIFORM, LOCKER",26,0,"Asistencia en CCEE de varias especialidades médicas tal como Ginecología, Dermatología y Cardiología. 

Se espera una duración aproximada de 2 semanas.

Horario de 15:00h a 20:00h","¿Buscas una oportunidad laboral en Barcelona? En Turó Park Clínicas necesitamos incorporar un/a Técnico/a en Cuidados Auxiliares de Enfermería (TCAE) para prestar asistencia durante aproximadamente dos semanas en las consultas externas de varias especialidades médicas como Ginecología, Dermatología y Cardiología. El horario sería de 15:00h a 20:00h.

¿Qué buscamos?
Buscamos un/a profesional con formación acreditada como Técnico/a en Cuidados Auxiliares de Enfermería y experiencia previa en consultas externas hospitalarias. Es imprescindible tener disponibilidad para trabajar en el horario indicado.

¿Qué ofrecemos?
Te ofrecemos un contrato temporal por cobertura de baja con una retribución entre 25.000€ y 30.000€ anuales. Además, tendrás a tu disposición uniforme y taquilla. En Turó Park Clínicas valoramos el talento y el compromiso de nuestros profesionales.

Aplica en Livo si estás interesado/a en formar parte de nuestro equipo.","Oferta de empleo TCAE en Barcelona: Trabaja en Turó Park Clínicas. Horario de tarde, contrato temporal y salario competitivo. ¡Únete a nosotros!",25000.0,,YEAR,Incluido plus transporte + salario base + cuenta convenio. ,LEAVE,SPECIFIC_DATE,2025-05-19,SPECIFIC_DATE,2025-06-03,EVENING,,,False,2025-05-07T09:40:51.407185,,MANUALLY,FACILITY,2025-05-15T11:29:59.151968,False,
148,TPC250855MJA,2025-05-07T09:36:30.539957,,BCN,181,ENF,NURSE_CONSULTATION,OUTPATIENT_CLINICS,,DRAFT,PENDING,"UNIFORM,LOCKER",0,0,,"En Turó Park Clinics, ubicado en Barcelona, buscamos incorporar a una enfermera para nuestra consulta de enfermería. Ofrecemos la oportunidad de formar parte de un equipo multidisciplinar comprometido con la excelencia en el cuidado de nuestros pacientes.

¿Qué buscamos?

- Enfermera colegiada con experiencia demostrable en consulta de enfermería.
- Gran capacidad de trabajo en equipo y habilidades comunicativas.
- Vocación de servicio y trato cercano con los pacientes.
- Disponibilidad para trabajar en turnos rotatorios.

¿Qué ofrecemos?

- Contrato temporal a jornada completa.
- Salario competitivo entre 36.000€ y 40.000€ anuales.
- Uniforme y taquilla proporcionados por la clínica.
- Oportunidades de formación continua y desarrollo profesional.
- Ambiente de trabajo estimulante y en constante crecimiento.

Si cuentas con la formación y la experiencia requeridas, y estás interesada en unirte a nuestro equipo, aplica en Livo. Estaremos encantados de recibir tu candidatura.","Empleo enfermería en Barcelona: Turó Park Clinics busca profesional colegiada. Jornada completa, salario 36-40K€. ¡Únete a nuestro equipo!",36000.0,,YEAR,,TEMPORAL,SPECIFIC_DATE,2025-08-02,,,MORNING,,,False,,,,,,False,
149,HUF250537GXF,2025-05-08T10:52:28.628252,,MAD,32,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,PENDING,,10,0,"Se ofrece contrato indefinido a jornada completa o a tiempo parcial (50%)
Ofrecemos formación continua y desarrollo profesional
Buen ambiente de trabajo (Humanidad, cercanía y compromiso)","¿Buscas un nuevo reto profesional en un ambiente de trabajo excepcional? El H. U. San Francisco de Asís, situado en Madrid, busca incorporar a un/a enfermero/a para su servicio de hospitalización.

¿Qué buscamos?
Enfermero/a titulado/a, con vocación de servicio y compromiso con la excelencia asistencial. Se valorará positivamente experiencia previa, aunque no es imprescindible.

¿Qué ofrecemos?
- Contrato indefinido a jornada completa o a tiempo parcial (50%) en turno de noche.
- Formación continua y desarrollo profesional.
- Buen ambiente laboral: humanidad, cercanía y compromiso.
- Salario entre 30.500 y 30.500 euros anuales.

En el H. U. San Francisco de Asís valoramos a nuestros profesionales y apostamos por su crecimiento. ¡Aplica en Livo y únete a nuestro gran equipo!","Enfermero/a para Hospital San Francisco de Asís en Madrid. Contrato indefinido, turno noche. Salario 30.500€. ¡Únete a nuestro equipo!",28000.0,28000.0,YEAR,,PERMANENT,ASAP,,,,EVENING,15-22 horas,,False,2025-05-08T10:52:48.061908,,MANUALLY,FACILITY,2025-07-10T08:10:07.396229,False,
150,SRM250741ENI,2025-05-08T14:30:05.032953,,MAD,177,ENF,ONCOHEM_RESEARCH,,ONCOLOGY_AND_HEMATOLOGY,CLOSED,PENDING,"UNIFORM, RETRIBUCIN-FLEXIBLE, CLASES-DE-INGLS-GRATUITAS, 30-DAS-LABORABLES-DE-VACACIONES",12,0,"Titulo: Enfermero de investigación
Experiencia: En Oncología y/o Hematología
Ubicación: Hospital HM Sanchinarro, Madrid",,,33000.0,,YEAR,Salario en 14 pagas,TEMPORAL,ASAP,2025-07-31,THREE_MONTH,,MORNING,,Experiencia de 1-2 años en Oncología y/o Hematología. ,False,2025-05-13T16:10:58.095617,,MANUALLY,LIVO,2025-06-19T19:29:13.755494,False,
